,playId,gameId,event,duration,death,prob,xSuccessPocket
355,2082,2021101706,pass,18.0,0.0,0.9959934692212621,0.004006530778737916
356,2104,2021101706,pass,17.0,0.0,0.9982494627424648,0.0017505372575351563
357,2145,2021101706,hurry,25.0,1.0,0.9327569327115911,-0.9327569327115911
358,2293,2021101706,pass,20.0,0.0,0.9914214682042277,0.008578531795772282
359,2346,2021101706,pass,33.0,0.0,0.6234845927180181,0.37651540728198185
360,2370,2021101706,pass,25.0,0.0,0.9420386843460223,0.05796131565397766
361,2436,2021101706,pass,32.0,0.0,0.7358396869906959,0.2641603130093041
362,2472,2021101706,pass,30.0,0.0,0.8553378607293346,0.1446621392706654
363,2513,2021101706,pass,35.0,0.0,0.7440853182963102,0.2559146817036898
364,2743,2021101706,pass,18.0,0.0,0.9929761838319832,0.007023816168016839
365,2930,2021101706,hurry,27.0,1.0,0.9050060265631171,-0.9050060265631171
366,2975,2021101706,pass,20.0,0.0,0.9885843724900849,0.011415627509915094
367,3020,2021101706,scramble,35.0,1.0,0.541891067146743,-0.541891067146743
368,3063,2021101706,hurry,21.0,1.0,0.9831239842965024,-0.9831239842965024
369,3139,2021101706,pass,19.0,0.0,0.9973217189010264,0.0026782810989736117
370,3371,2021101706,pass,29.0,0.0,0.9302395024920144,0.06976049750798563
371,3412,2021101706,scramble,36.0,1.0,0.5717351397849171,-0.5717351397849171
372,3480,2021101706,pass,21.0,0.0,0.98657165478573,0.013428345214270054
373,3502,2021101706,hurry,36.0,1.0,0.6196335372871876,-0.6196335372871876
374,3573,2021101706,pass,31.0,0.0,0.6523631978508965,0.34763680214910353
375,3606,2021101706,pass,24.0,0.0,0.9619869653781558,0.038013034621844244
376,3672,2021101706,pass,19.0,0.0,0.9948811518879561,0.005118848112043883
377,3696,2021101706,pass,20.0,0.0,0.9914155585554978,0.008584441444502211
378,3744,2021101706,hurry,37.0,1.0,0.6376895993637238,-0.6376895993637238
379,3766,2021101706,pass,28.0,0.0,0.8815907507689322,0.11840924923106777
380,4114,2021101706,pass,27.0,0.0,0.9009876229210692,0.09901237707893085
381,4138,2021101706,pass,19.0,0.0,0.9945342369075042,0.005465763092495801
382,4162,2021101706,pass,28.0,0.0,0.8725184524357309,0.1274815475642691
383,4186,2021101706,pass,28.0,0.0,0.8714667207066701,0.12853327929332992
384,4227,2021101706,pass,22.0,0.0,0.9770033211898804,0.022996678810119575
385,4251,2021101706,pass,20.0,0.0,0.989952526758697,0.010047473241302951
386,4275,2021101706,pass,33.0,0.0,0.680044131366659,0.319955868633341
387,4297,2021101706,hurry,30.0,1.0,0.7779097172133203,-0.7779097172133203
388,4321,2021101706,scramble,41.0,1.0,0.3872839679970317,-0.3872839679970317
389,4343,2021101706,hurry,31.0,1.0,0.7953251315867419,-0.7953251315867419
390,105,2021101707,pass,24.0,0.0,0.9253572848251901,0.07464271517480991
391,166,2021101707,pass,15.0,0.0,1.0,0.0
392,242,2021101707,pass,23.0,0.0,0.9487991552982372,0.05120084470176278
393,266,2021101707,scramble,30.0,1.0,0.8096682967532376,-0.8096682967532376
394,306,2021101707,pass,32.0,0.0,0.8675234101536007,0.13247658984639932
395,330,2021101707,pass,24.0,0.0,0.9235524560984684,0.07644754390153163
396,470,2021101707,pass,21.0,0.0,0.9848182686557176,0.015181731344282356
397,563,2021101707,pass,26.0,0.0,0.8764498738633332,0.12355012613666683
398,637,2021101707,pass,25.0,0.0,0.9498470749254743,0.050152925074525734
399,661,2021101707,pass,27.0,0.0,0.8623101599273001,0.1376898400726999
400,759,2021101707,hurry,30.0,1.0,0.7781700254656418,-0.7781700254656418
401,809,2021101707,hurry,30.0,1.0,0.813224595090565,-0.813224595090565
402,833,2021101707,pass,22.0,0.0,0.9779867494930193,0.022013250506980664
403,943,2021101707,pass,18.0,0.0,0.989779578324348,0.010220421675651958
404,972,2021101707,hurry,30.0,1.0,0.6920237890304768,-0.6920237890304768
405,1063,2021101707,hurry,39.0,1.0,0.4886081214263449,-0.4886081214263449
406,1173,2021101707,pass,20.0,0.0,0.98829103490626,0.011708965093739976
407,1277,2021101707,pass,28.0,0.0,0.9236374067175603,0.07636259328243966
408,1320,2021101707,pass,20.0,0.0,0.9905662143315161,0.009433785668483852
409,1405,2021101707,pass,29.0,0.0,0.8153145365967014,0.1846854634032986
410,1495,2021101707,hurry,35.0,1.0,0.6305117011083451,-0.6305117011083451
411,1824,2021101707,pass,19.0,0.0,0.9955379793238407,0.004462020676159306
412,2066,2021101707,pass,24.0,0.0,0.9480480204602246,0.05195197953977537
413,2152,2021101707,pass,25.0,0.0,0.9524797301132644,0.04752026988673563
414,2209,2021101707,scramble,42.0,1.0,0.3324202166451628,-0.3324202166451628
415,2362,2021101707,pass,17.0,0.0,0.9967015119779724,0.0032984880220275903
416,2386,2021101707,pass,21.0,0.0,0.9847176780708502,0.0152823219291498
417,2447,2021101707,sack,52.0,1.0,0.13344216260760441,-0.13344216260760441
418,2466,2021101707,pass,26.0,0.0,0.9425104492070585,0.05748955079294149
419,2799,2021101707,pass,36.0,0.0,0.5675604728558536,0.43243952714414635
420,2882,2021101707,pass,23.0,0.0,0.9713303026741456,0.02866969732585445
421,2938,2021101707,pass,24.0,0.0,0.9609533901099263,0.03904660989007369
422,3078,2021101707,pass,24.0,0.0,0.9786678143172889,0.021332185682711113
423,3107,2021101707,pass,41.0,0.0,0.3809759958850222,0.6190240041149778
424,3244,2021101707,pass,21.0,0.0,0.9914188329172582,0.008581167082741814
425,3268,2021101707,scramble,34.0,1.0,0.6582255481118123,-0.6582255481118123
426,3335,2021101707,scramble,25.0,1.0,0.9456995335281244,-0.9456995335281244
427,3363,2021101707,scramble,42.0,1.0,0.3115918549823179,-0.3115918549823179
428,3531,2021101707,pass,28.0,0.0,0.872701027847719,0.12729897215228103
429,3608,2021101707,scramble,37.0,1.0,0.4442251884845757,-0.4442251884845757
430,3698,2021101707,scramble,33.0,1.0,0.7109654545595813,-0.7109654545595813
431,3748,2021101707,hurry,28.0,1.0,0.8731792048641337,-0.8731792048641337
432,3770,2021101707,scramble,32.0,1.0,0.7486718498248763,-0.7486718498248763
433,3877,2021101707,pass,28.0,0.0,0.8511862521507818,0.1488137478492182
434,3960,2021101707,scramble,43.0,1.0,0.15234811324716013,-0.15234811324716013
435,4039,2021101707,pass,35.0,0.0,0.623735359390025,0.376264640609975
436,4080,2021101707,pass,24.0,0.0,0.9600001429576571,0.03999985704234288
437,4147,2021101707,scramble,52.0,1.0,0.1886561595432176,-0.1886561595432176
438,4171,2021101707,pass,25.0,0.0,0.9383561530048503,0.06164384699514969
439,56,2021101708,pass,19.0,0.0,0.993670218587866,0.006329781412134028
440,102,2021101708,pass,22.0,0.0,0.9590495633016006,0.04095043669839937
441,137,2021101708,hurry,41.0,1.0,0.35044799434618096,-0.35044799434618096
442,262,2021101708,hurry,29.0,1.0,0.8566125633550052,-0.8566125633550052
443,307,2021101708,scramble,30.0,1.0,0.7862534087477693,-0.7862534087477693
444,384,2021101708,pass,36.0,0.0,0.645760880027586,0.354239119972414
445,522,2021101708,scramble,51.0,1.0,0.1628233964368606,-0.1628233964368606
446,631,2021101708,pass,33.0,0.0,0.7422186794842136,0.2577813205157864
447,666,2021101708,pass,27.0,0.0,0.8867236521054692,0.11327634789453078
448,715,2021101708,scramble,44.0,1.0,0.2816033033490996,-0.2816033033490996
449,869,2021101708,pass,17.0,0.0,0.9978619103347806,0.0021380896652194448
450,965,2021101708,hurry,29.0,1.0,0.9144660067855519,-0.9144660067855519
451,1178,2021101708,pass,24.0,0.0,0.9651755538025746,0.03482444619742542
452,1221,2021101708,hurry,23.0,1.0,0.9707055972204717,-0.9707055972204717
453,1327,2021101708,scramble,58.0,1.0,0.04877058377167338,-0.04877058377167338
454,1500,2021101708,pass,19.0,0.0,0.9948424108684949,0.0051575891315051026
455,1650,2021101708,scramble,34.0,1.0,0.6513247981244826,-0.6513247981244826
456,1835,2021101708,pass,23.0,0.0,0.9797608262547349,0.02023917374526507
457,1865,2021101708,pass,18.0,0.0,0.9961765376309517,0.0038234623690482916
458,1964,2021101708,pass,16.0,0.0,0.9985719799317022,0.0014280200682977862
459,1988,2021101708,scramble,26.0,1.0,0.8838135985448241,-0.8838135985448241
460,2196,2021101708,scramble,29.0,1.0,0.8502246903676006,-0.8502246903676006
461,2319,2021101708,pass,30.0,0.0,0.772008838611436,0.227991161388564
462,2341,2021101708,pass,28.0,0.0,0.9290430474552526,0.07095695254474743
463,2365,2021101708,pass,35.0,0.0,0.6204569808413242,0.37954301915867583
464,2413,2021101708,scramble,29.0,1.0,0.8956137478782981,-0.8956137478782981
465,2543,2021101708,pass,31.0,0.0,0.855936671641415,0.14406332835858504
466,2615,2021101708,sack,34.0,1.0,0.5143623658538194,-0.5143623658538194
467,2655,2021101708,sack,54.0,1.0,0.06122001912154002,-0.06122001912154002
468,2759,2021101708,pass,25.0,0.0,0.9472144715632584,0.05278552843674156
469,2844,2021101708,pass,35.0,0.0,0.6641245978524214,0.3358754021475786
470,2939,2021101708,sack,35.0,1.0,0.6451584858366056,-0.6451584858366056
471,3027,2021101708,pass,22.0,0.0,0.9746157256503661,0.025384274349633862
472,3049,2021101708,pass,32.0,0.0,0.7042848521112834,0.29571514788871656
473,3094,2021101708,pass,18.0,0.0,0.9962145590994859,0.0037854409005141365
474,3160,2021101708,pass,34.0,0.0,0.6602991386164502,0.3397008613835498
475,3238,2021101708,pass,24.0,0.0,0.9630759807046213,0.036924019295378696
476,3284,2021101708,hurry,42.0,1.0,0.38698301866941215,-0.38698301866941215
477,3570,2021101708,pass,26.0,0.0,0.9281269360551614,0.07187306394483861
478,3592,2021101708,pass,17.0,0.0,0.9891886738141101,0.010811326185889869
479,3756,2021101708,pass,29.0,0.0,0.872186714926798,0.127813285073202
480,3838,2021101708,pass,21.0,0.0,0.9741037372057472,0.025896262794252833
481,4059,2021101708,pass,18.0,0.0,0.9961759708835422,0.00382402911645785
482,4083,2021101708,hurry,29.0,1.0,0.8503815779690344,-0.8503815779690344
483,4122,2021101708,hurry,19.0,1.0,0.9912140128818943,-0.9912140128818943
484,126,2021101709,pass,40.0,0.0,0.4533726928278888,0.5466273071721113
485,374,2021101709,hurry,34.0,1.0,0.5067373417402785,-0.5067373417402785
486,485,2021101709,scramble,30.0,1.0,0.6697161172840457,-0.6697161172840457
487,703,2021101709,hurry,34.0,1.0,0.674819769405903,-0.674819769405903
488,835,2021101709,pass,24.0,0.0,0.9608424394099213,0.03915756059007869
489,859,2021101709,pass,31.0,0.0,0.7873805307263472,0.21261946927365283
490,885,2021101709,pass,31.0,0.0,0.7859018072327982,0.21409819276720177
491,998,2021101709,pass,34.0,0.0,0.6538000763562161,0.34619992364378394
492,1020,2021101709,scramble,32.0,1.0,0.7468502979075372,-0.7468502979075372
493,1113,2021101709,pass,31.0,0.0,0.7788131144023317,0.2211868855976683
494,1356,2021101709,pass,21.0,0.0,0.9842166237497539,0.01578337625024606
495,1444,2021101709,sack,44.0,1.0,0.29793139881453296,-0.29793139881453296
496,1544,2021101709,pass,18.0,0.0,0.9975653566260219,0.0024346433739781403
497,1590,2021101709,hurry,37.0,1.0,0.6628580834987489,-0.6628580834987489
498,1631,2021101709,pass,29.0,0.0,0.848485414904754,0.15151458509524596
499,1655,2021101709,pass,20.0,0.0,0.990286628768718,0.00971337123128202
500,1733,2021101709,pass,28.0,0.0,0.8789421326322413,0.1210578673677587
501,1791,2021101709,hurry,36.0,1.0,0.573117514410922,-0.573117514410922
502,1826,2021101709,scramble,37.0,1.0,0.6655131615580004,-0.6655131615580004
503,1886,2021101709,hurry,30.0,1.0,0.8080651502801965,-0.8080651502801965
504,1924,2021101709,scramble,30.0,1.0,0.7957286991397374,-0.7957286991397374
505,1953,2021101709,pass,30.0,0.0,0.6838512779547598,0.31614872204524025
506,1975,2021101709,pass,34.0,0.0,0.4794200079010804,0.5205799920989196
507,2078,2021101709,sack,32.0,1.0,0.7308950119442861,-0.7308950119442861
508,2185,2021101709,pass,31.0,0.0,0.7938659583121221,0.20613404168787786
509,2263,2021101709,pass,44.0,0.0,0.29816607411485097,0.701833925885149
510,2349,2021101709,pass,18.0,0.0,0.9931522282421757,0.00684777175782425
511,2454,2021101709,pass,32.0,0.0,0.7493697432343887,0.25063025676561135
512,2502,2021101709,pass,27.0,0.0,0.9329686053624068,0.06703139463759322
513,2600,2021101709,pass,29.0,0.0,0.8591488772386157,0.14085112276138434
514,2715,2021101709,hurry,35.0,1.0,0.38743055776924473,-0.38743055776924473
515,2756,2021101709,pass,39.0,0.0,0.44267380208399687,0.5573261979160031
516,2823,2021101709,pass,21.0,0.0,0.9851285282734504,0.014871471726549568
517,2872,2021101709,scramble,39.0,1.0,0.4317844779263973,-0.4317844779263973
518,2942,2021101709,pass,38.0,0.0,0.4952693638619942,0.5047306361380057
519,2964,2021101709,pass,29.0,0.0,0.5193876082769161,0.4806123917230839
520,3091,2021101709,pass,19.0,0.0,0.9944092509104149,0.005590749089585123
521,3134,2021101709,hurry,24.0,1.0,0.9589232181446274,-0.9589232181446274
522,3179,2021101709,pass,20.0,0.0,0.9910025004770427,0.008997499522957253
523,3203,2021101709,pass,29.0,0.0,0.846483718127198,0.15351628187280197
524,3248,2021101709,hurry,30.0,1.0,0.8138991261688886,-0.8138991261688886
525,3283,2021101709,pass,30.0,0.0,0.8417044069906896,0.1582955930093104
526,3329,2021101709,pass,32.0,0.0,0.7663159530144081,0.23368404698559186
527,3411,2021101709,pass,37.0,0.0,0.6196414000520479,0.38035859994795207
528,3433,2021101709,pass,23.0,0.0,0.9701089171807766,0.02989108281922337
529,3562,2021101709,pass,25.0,0.0,0.9427505447799668,0.05724945522003322
530,3689,2021101709,pass,29.0,0.0,0.8505988321297119,0.14940116787028812
531,3739,2021101709,pass,29.0,0.0,0.8569326569281257,0.1430673430718743
532,3930,2021101709,pass,20.0,0.0,0.9910732122057513,0.008926787794248714
533,4001,2021101709,pass,27.0,0.0,0.8977648411305827,0.10223515886941725
534,4063,2021101709,pass,22.0,0.0,0.9759173164691151,0.02408268353088494
535,4087,2021101709,pass,22.0,0.0,0.9758834512721555,0.024116548727844522
536,4111,2021101709,hurry,26.0,1.0,0.9214930846555976,-0.9214930846555976
537,4168,2021101709,pass,23.0,0.0,0.9686125182597612,0.031387481740238754
538,4197,2021101709,sack,58.0,1.0,0.025905780373532323,-0.025905780373532323
539,4233,2021101709,hurry,34.0,1.0,0.6994090218894382,-0.6994090218894382
540,94,2021101710,pass,20.0,0.0,0.9851627947140684,0.014837205285931576
541,179,2021101710,scramble,32.0,1.0,0.7431973437533106,-0.7431973437533106
542,444,2021101710,scramble,37.0,1.0,0.5524940211362969,-0.5524940211362969
543,497,2021101710,pass,31.0,0.0,0.7874456810878063,0.21255431891219367
544,583,2021101710,hurry,24.0,1.0,0.9601196489402838,-0.9601196489402838
545,775,2021101710,pass,18.0,0.0,0.9977629376245281,0.002237062375471943
546,825,2021101710,pass,29.0,0.0,0.8712832316060776,0.12871676839392243
547,882,2021101710,hurry,34.0,1.0,0.20729155851599826,-0.20729155851599826
548,926,2021101710,scramble,36.0,1.0,0.7710275495275023,-0.7710275495275023
549,1081,2021101710,hurry,30.0,1.0,0.8304413120386094,-0.8304413120386094
550,1120,2021101710,pass,27.0,0.0,0.8338554630105253,0.16614453698947473
551,1202,2021101710,hurry,33.0,1.0,0.6549437183843669,-0.6549437183843669
552,1479,2021101710,hurry,27.0,1.0,0.913092594972705,-0.913092594972705
553,1501,2021101710,pass,29.0,0.0,0.8679636186324406,0.13203638136755935
554,1645,2021101710,pass,24.0,0.0,0.9475806321314969,0.0524193678685031
555,1717,2021101710,pass,25.0,0.0,0.9507332986582671,0.049266701341732944
556,1746,2021101710,hurry,25.0,1.0,0.8835090984563642,-0.8835090984563642
557,2137,2021101710,sack,26.0,1.0,0.9076954630061055,-0.9076954630061055
558,2211,2021101710,pass,33.0,0.0,0.7226218983209145,0.2773781016790855
559,2235,2021101710,pass,31.0,0.0,0.7665626799592783,0.2334373200407217
560,2331,2021101710,pass,27.0,0.0,0.9017528581659348,0.09824714183406524
561,2449,2021101710,scramble,32.0,1.0,0.7183752624098175,-0.7183752624098175
562,2499,2021101710,scramble,57.0,1.0,0.23482053703600497,-0.23482053703600497
563,2782,2021101710,pass,20.0,0.0,0.9913780911076586,0.008621908892341379
564,2806,2021101710,pass,20.0,0.0,0.9838183815087335,0.016181618491266536
565,2890,2021101710,pass,33.0,0.0,0.82622410274837,0.17377589725163
566,2919,2021101710,pass,36.0,0.0,0.588299077165228,0.411700922834772
567,3006,2021101710,pass,51.0,0.0,0.15458633176564227,0.8454136682343577
568,3052,2021101710,hurry,28.0,1.0,0.685280951324531,-0.685280951324531
569,3074,2021101710,pass,30.0,0.0,0.6598423715327171,0.3401576284672829
570,3167,2021101710,pass,19.0,0.0,0.9950239414146542,0.004976058585345777
571,3319,2021101710,pass,37.0,0.0,0.5453252626956567,0.45467473730434327
572,3695,2021101710,scramble,29.0,1.0,0.8330215533444707,-0.8330215533444707
573,3807,2021101710,pass,16.0,0.0,0.9985834816259059,0.0014165183740940668
574,3874,2021101710,pass,30.0,0.0,0.7782223604449495,0.22177763955505048
575,3935,2021101710,pass,22.0,0.0,0.9615526954090768,0.03844730459092316
576,3957,2021101710,scramble,37.0,1.0,0.5520831021556694,-0.5520831021556694
577,3998,2021101710,pass,31.0,0.0,0.7925834521831434,0.2074165478168566
578,4022,2021101710,pass,28.0,0.0,0.8833566491167245,0.11664335088327549
579,4046,2021101710,pass,30.0,0.0,0.8149300051406776,0.1850699948593224
580,4070,2021101710,pass,21.0,0.0,0.9810902472835438,0.01890975271645623
581,4092,2021101710,hurry,35.0,1.0,0.43780583780670784,-0.43780583780670784
582,4136,2021101710,pass,36.0,0.0,0.5888605928558366,0.4111394071441634
583,4271,2021101710,pass,21.0,0.0,0.9742796450095657,0.025720354990434346
584,4293,2021101710,pass,30.0,0.0,0.6479686209759183,0.35203137902408166
585,4363,2021101710,pass,21.0,0.0,0.9502027516748476,0.04979724832515242
586,4429,2021101710,scramble,40.0,1.0,0.4119898966345306,-0.4119898966345306
587,4494,2021101710,pass,22.0,0.0,0.9610662130460323,0.03893378695396765
588,231,2021101711,pass,31.0,0.0,0.7627150854768382,0.2372849145231618
589,280,2021101711,pass,19.0,0.0,0.9946558455512051,0.00534415444879488
590,471,2021101711,hurry,28.0,1.0,0.8412189647078412,-0.8412189647078412
591,493,2021101711,pass,33.0,0.0,0.6901597738089031,0.30984022619109686
592,517,2021101711,hurry,66.0,1.0,0.01274257770557558,-0.01274257770557558
593,594,2021101711,pass,29.0,0.0,0.8352455812658042,0.16475441873419583
594,660,2021101711,scramble,36.0,1.0,0.7914377871715158,-0.7914377871715158
595,747,2021101711,pass,28.0,0.0,0.9135012825734224,0.08649871742657755
596,792,2021101711,pass,23.0,0.0,0.9562533630632172,0.04374663693678282
597,816,2021101711,pass,23.0,0.0,0.9413223229941791,0.05867767700582094
598,921,2021101711,pass,21.0,0.0,0.9855727845329121,0.014427215467087917
599,945,2021101711,pass,25.0,0.0,0.9111072219399807,0.08889277806001927
600,1032,2021101711,pass,31.0,0.0,0.773543264876304,0.22645673512369602
601,1103,2021101711,pass,18.0,0.0,0.9965197042832683,0.003480295716731696
602,1127,2021101711,pass,22.0,0.0,0.9764584526206346,0.023541547379365424
603,1294,2021101711,pass,24.0,0.0,0.9157219870438547,0.08427801295614534
604,1473,2021101711,pass,23.0,0.0,0.9680204644162828,0.031979535583717245
605,1574,2021101711,pass,28.0,0.0,0.9258235606436002,0.07417643935639984
606,1846,2021101711,pass,21.0,0.0,0.9789170907352844,0.021082909264715566
607,1868,2021101711,scramble,47.0,1.0,0.19183962118294076,-0.19183962118294076
608,1894,2021101711,sack,37.0,1.0,0.5157855166135719,-0.5157855166135719
609,1949,2021101711,pass,23.0,0.0,0.9764928995105138,0.023507100489486232
610,2000,2021101711,hurry,30.0,1.0,0.8235722069241842,-0.8235722069241842
611,2555,2021101711,pass,20.0,0.0,0.995929890225352,0.004070109774647945
612,2579,2021101711,pass,24.0,0.0,0.9532937450609993,0.04670625493900071
613,2879,2021101711,pass,27.0,0.0,0.9133506970957334,0.08664930290426665
614,3424,2021101711,pass,23.0,0.0,0.9707355852487162,0.02926441475128383
615,3472,2021101711,hurry,43.0,1.0,0.5001947935586416,-0.5001947935586416
616,3653,2021101711,hurry,19.0,1.0,0.9933531177486626,-0.9933531177486626
617,3814,2021101711,pass,31.0,0.0,0.865871107025308,0.134128892974692
618,3836,2021101711,pass,40.0,0.0,0.4701334495824938,0.5298665504175062
619,3917,2021101711,pass,28.0,0.0,0.8706625517209395,0.12933744827906046
620,3967,2021101711,pass,26.0,0.0,0.9244432363939031,0.07555676360609687
621,4008,2021101711,hurry,30.0,1.0,0.7966041336393042,-0.7966041336393042
622,4032,2021101711,pass,25.0,0.0,0.940195401030123,0.059804598969877
623,4056,2021101711,pass,24.0,0.0,0.956036242353828,0.043963757646172
624,4131,2021101711,pass,22.0,0.0,0.9549350285030613,0.045064971496938666
625,4327,2021101711,pass,31.0,0.0,0.7816362430133011,0.21836375698669885
626,4372,2021101711,pass,25.0,0.0,0.9488352715954336,0.05116472840456643
627,4396,2021101711,sack,34.0,1.0,0.6501443560359323,-0.6501443560359323
628,4461,2021101711,pass,16.0,0.0,0.9991308959233853,0.0008691040766146685
629,4485,2021101711,hurry,36.0,1.0,0.732696376287961,-0.732696376287961
630,183,2021101800,pass,29.0,0.0,0.8527075427961928,0.14729245720380724
631,275,2021101800,pass,25.0,0.0,0.944665448435697,0.055334551564303
632,351,2021101800,scramble,39.0,1.0,0.5764280643022919,-0.5764280643022919
633,462,2021101800,scramble,14.0,1.0,1.0,-1.0
634,511,2021101800,scramble,62.0,1.0,0.00866309560407002,-0.00866309560407002
635,691,2021101800,pass,21.0,0.0,0.984988823387316,0.01501117661268403
636,742,2021101800,sack,47.0,1.0,0.15870341359082113,-0.15870341359082113
637,873,2021101800,pass,21.0,0.0,0.9719465657706315,0.028053434229368457
638,897,2021101800,pass,29.0,0.0,0.8506233031400939,0.14937669685990607
639,1011,2021101800,pass,27.0,0.0,0.9034505296525855,0.09654947034741446
640,1194,2021101800,pass,30.0,0.0,0.8322273589201139,0.1677726410798861
641,1338,2021101800,sack,43.0,1.0,0.22152509949599541,-0.22152509949599541
642,1368,2021101800,pass,21.0,0.0,0.9845287860514754,0.015471213948524576
643,1397,2021101800,pass,26.0,0.0,0.9185100602914241,0.08148993970857588
644,1421,2021101800,pass,38.0,0.0,0.5139385203666855,0.4860614796333145
645,1449,2021101800,hurry,21.0,1.0,0.9528818067075637,-0.9528818067075637
646,1692,2021101800,pass,35.0,0.0,0.5243078459821474,0.4756921540178526
647,1902,2021101800,scramble,35.0,1.0,0.7068865134146814,-0.7068865134146814
648,1948,2021101800,hurry,36.0,1.0,0.5661174084192199,-0.5661174084192199
649,2034,2021101800,scramble,34.0,1.0,0.6618399112250785,-0.6618399112250785
650,2117,2021101800,scramble,34.0,1.0,0.6869087267859612,-0.6869087267859612
651,2269,2021101800,hurry,21.0,1.0,0.9790298680867704,-0.9790298680867704
652,2663,2021101800,pass,29.0,0.0,0.8270926112940508,0.17290738870594924
653,2687,2021101800,pass,23.0,0.0,0.9285476363477558,0.07145236365224417
654,2732,2021101800,pass,26.0,0.0,0.927696967404627,0.07230303259537296
655,3082,2021101800,scramble,25.0,1.0,0.8998966685420088,-0.8998966685420088
656,3207,2021101800,pass,27.0,0.0,0.9150552704908801,0.08494472950911991
657,3337,2021101800,pass,19.0,0.0,0.9954975646686546,0.004502435331345422
658,3361,2021101800,pass,28.0,0.0,0.8918763334819446,0.10812366651805538
659,3470,2021101800,pass,22.0,0.0,0.9723121225292569,0.027687877470743083
660,3550,2021101800,pass,35.0,0.0,0.6667067604619235,0.33329323953807655
661,3612,2021101800,scramble,29.0,1.0,0.8570482789246876,-0.8570482789246876
662,3681,2021101800,hurry,32.0,1.0,0.7074155031998268,-0.7074155031998268
663,3705,2021101800,pass,30.0,0.0,0.8285372536420162,0.17146274635798375
664,3825,2021101800,pass,32.0,0.0,0.7381510306929363,0.2618489693070637
665,3849,2021101800,pass,29.0,0.0,0.8453689458493151,0.1546310541506849
666,3890,2021101800,pass,19.0,0.0,0.9925554191522253,0.007444580847774662
667,3914,2021101800,scramble,31.0,1.0,0.7611502238988315,-0.7611502238988315
668,267,2021102100,pass,25.0,0.0,0.9480290363807613,0.0519709636192387
669,401,2021102100,pass,19.0,0.0,0.9959256984234438,0.004074301576556194
670,435,2021102100,pass,18.0,0.0,0.9957821066424011,0.004217893357598923
671,631,2021102100,pass,19.0,0.0,0.9954341718953054,0.004565828104694636
672,655,2021102100,scramble,45.0,1.0,0.28263207076180313,-0.28263207076180313
673,802,2021102100,pass,23.0,0.0,0.9694918674720239,0.03050813252797613
674,890,2021102100,pass,35.0,0.0,0.6373085422403759,0.3626914577596241
675,1048,2021102100,pass,18.0,0.0,0.9962457701717105,0.003754229828289546
676,1070,2021102100,pass,36.0,0.0,0.5972628026820987,0.40273719731790125
677,1205,2021102100,pass,30.0,0.0,0.8227245324971929,0.1772754675028071
678,1439,2021102100,pass,25.0,0.0,0.9489297272922942,0.05107027270770581
679,1514,2021102100,sack,47.0,1.0,0.17723046914349738,-0.17723046914349738
680,1587,2021102100,hurry,22.0,1.0,0.9634695922591154,-0.9634695922591154
681,1673,2021102100,scramble,44.0,1.0,0.2927499347291063,-0.2927499347291063
682,1695,2021102100,hurry,60.0,1.0,0.0020051730464080895,-0.0020051730464080895
683,1753,2021102100,hurry,39.0,1.0,0.4342926310954333,-0.4342926310954333
684,1794,2021102100,pass,26.0,0.0,0.9322108566424909,0.06778914335750907
685,1820,2021102100,pass,57.0,0.0,0.08566710982048659,0.9143328901795134
686,1871,2021102100,pass,36.0,0.0,0.49341977823430266,0.5065802217656974
687,2011,2021102100,hurry,23.0,1.0,0.9698286184659748,-0.9698286184659748
688,2106,2021102100,scramble,31.0,1.0,0.7885379060924399,-0.7885379060924399
689,2175,2021102100,pass,18.0,0.0,0.9966858429760279,0.0033141570239720863
690,2199,2021102100,pass,29.0,0.0,0.8451255459025967,0.1548744540974033
691,2248,2021102100,pass,23.0,0.0,0.9620524270770141,0.037947572922985895
692,2357,2021102100,pass,20.0,0.0,0.9913161643125222,0.00868383568747777
693,2590,2021102100,hurry,29.0,1.0,0.754763431932918,-0.754763431932918
694,2612,2021102100,scramble,43.0,1.0,0.3407101404329198,-0.3407101404329198
695,2733,2021102100,pass,21.0,0.0,0.9861722077826959,0.013827792217304125
696,2755,2021102100,pass,18.0,0.0,0.9965990954287011,0.003400904571298935
697,2798,2021102100,sack,35.0,1.0,0.6080265915846674,-0.6080265915846674
698,2990,2021102100,pass,28.0,0.0,0.8942986156634766,0.10570138433652343
699,3125,2021102100,pass,20.0,0.0,0.9916237808083429,0.008376219191657097
700,3182,2021102100,pass,27.0,0.0,0.8997917655782489,0.10020823442175109
701,3370,2021102100,hurry,19.0,1.0,0.9907172352278438,-0.9907172352278438
702,3394,2021102100,pass,31.0,0.0,0.7930627926068524,0.20693720739314758
703,3416,2021102100,pass,25.0,0.0,0.9511970548562728,0.04880294514372718
704,3438,2021102100,pass,26.0,0.0,0.9362052695193459,0.0637947304806541
705,3539,2021102100,pass,25.0,0.0,0.9476342798494706,0.05236572015052943
706,3561,2021102100,scramble,49.0,1.0,0.19081285273982304,-0.19081285273982304
707,78,2021102400,hurry,23.0,1.0,0.9618653801564583,-0.9618653801564583
708,123,2021102400,pass,24.0,0.0,0.9596665415121027,0.04033345848789727
709,145,2021102400,scramble,41.0,1.0,0.38419070981110187,-0.38419070981110187
